"","","","","","WIDEBODY","","","",""
"","","","","U.S. OUTBOUND TO EMEIA","","","","",""
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","Orig","Dest","Departs","Arrives","Fleet","Flight","DOW","Start Date","End Date"
"","ACC","JFK","21:50","05:15","B767","DL0157","DAILY","01Oct2023","31Oct2023"
"","AMS","ATL","08:25","12:15","A330","DL0071","DAILY","01Oct2023","28Oct2023"
"","AMS","ATL","10:35","16:00","A330","DL0073","DAILY","01Oct2023","31Oct2023"
"","AMS","ATL","12:50","17:50","A350","DL0075","DAILY","01Oct2023","31Oct2023"
"","AMS","BOS","14:50","16:55","A330","DL0257","DAILY","01Oct2023","28Oct2023"
"","AMS","BOS","11:30","14:30","A330","DL0259","DAILY","01Oct2023","31Oct2023"
"","AMS","DTW","07:55","14:10","A350","DL0133","DAILY","01Oct2023","31Oct2023"
"","AMS","DTW","10:15","17:00","A330","DL0135","DAILY","01Oct2023","31Oct2023"
"","AMS","DTW","13:30","18:45","A330","DL0137","DAILY","01Oct2023","31Oct2023"
"","AMS","JFK","08:55","13:25","A330","DL0047","DAILY","01Oct2023","31Oct2023"
"","AMS","JFK","11:40","15:20","A330","DL0049","DAILY","01Oct2023","31Oct2023"
"","AMS","MCO","12:15","17:50","A330","DL0037","DAILY","29Oct2023","31Oct2023"
"","AMS","MSP","12:40","16:15","A330","DL0163","DAILY","01Oct2023","31Oct2023"
"","AMS","MSP","15:20","17:45","A330","DL0165","DAILY","01Oct2023","28Oct2023"
"","AMS","MSP","10:35","13:45","A330","DL0161","DAILY","02Oct2023","31Oct2023"
"","AMS","PDX","09:10","11:55","A330","DL0179","DAILY","01Oct2023","31Oct2023"
"","AMS","SEA","10:00","12:55","A330","DL0143","DAILY","01Oct2023","31Oct2023"
"","AMS","SEA","14:35","16:05","A330","DL0145","DAILY","01Oct2023","28Oct2023"
"","AMS","SLC","08:45","12:45","A330","DL0057","DAILY","01Oct2023","31Oct2023"
"","ARN","JFK","10:20","13:10","B767","DL0205","DAILY","01Oct2023","28Oct2023"
"","ATH","ATL","12:50","18:00","A350","DL0223","DAILY","01Oct2023","28Oct2023"
"","ATH","BOS","11:10","14:50","A330","DL0241","12.4.6.","02Oct2023","28Oct2023"
